Protocol,Mode,Scenario,Run,Seed,N,Slot,OnsetSlot,HotspotActive,Algorithm,BudgetFraction,Satisfaction,Migrations,MigrationMB,AdmittedTasks,RejectedTasks,RuntimeSec,BudgetGuardEnabled,MoveBudget,RepairOverride,BudgetExcess,ResourceViolationRate
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,114,51,1,BigMECGreedy,0.05,42.2222222222222,20,27.5402,140,40,0.0005208,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,115,51,1,BigMECGreedy,0.05,50.0,19,29.7964,140,40,0.0004609,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,116,51,1,BigMECGreedy,0.05,45.0,14,19.1786,141,39,0.0011245,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,117,51,1,BigMECGreedy,0.05,49.4444444444444,16,20.6386,141,39,0.0008013,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,118,51,1,BigMECGreedy,0.05,56.6666666666667,26,37.8926,140,40,0.0008987,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,119,51,1,BigMECGreedy,0.05,46.1111111111111,16,23.6248,141,39,0.0007341,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,120,51,1,BigMECGreedy,0.05,46.1111111111111,11,16.9886,141,39,0.0006086,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,121,51,1,BigMECGreedy,0.05,52.7777777777778,16,23.6248,141,39,0.0011219,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,122,51,1,BigMECGreedy,0.05,57.7777777777778,21,29.2656,140,40,0.0007221,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,123,51,1,BigMECGreedy,0.05,58.8888888888889,18,25.0848,139,41,0.0010044,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,124,51,1,BigMECGreedy,0.05,55.5555555555556,16,24.6202,139,41,0.0006765,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,125,51,1,BigMECGreedy,0.05,48.8888888888889,18,26.0802,138,42,0.0004745,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,126,51,1,BigMECGreedy,0.05,47.7777777777778,16,24.6202,138,42,0.0005832,0,,0,0,0
